REVIEW_ID,review_text,review_date
871526232_81070,"MANAGEMENT DOES NOT CARE ABOUT YOU! Worst stay ever. Many amenities in various states of disrepair. Temperature in room dangerously warm. Ignored by management during/after stay. There was zero attempts to contact me and try to make the situation better, or make it right after the fact. I rarely complain, and really try to make the best out of any situation. There are a lot of other places to stay in the area and I travel there a lot. Due to the specifics of my stay and how poorly we were treated,  Marriott has lost a customer forever. I will gladly forgo my elite status with them to stay elsewhere. BEWARE!",12/12/22
861551405_114382,"Poor customer service Hotel amenities - cleaning, etc not well-stocked, fixtures broken, no requests paid attention to - asking for a bottle of water, No one at the front desk to accept calls in the night. Room full of dust - unclean",9/23/22
907061547_92559,Too hard to find your way around  Never again ! Impossible to find your way around! Way too much walking !!! Signs would of helped to navigate ! Elevator kept us stuck with our Grandson !Housekeeper walked in the room without asking ! Bar very noisy ! Worst hotel experience ever! Do not stay at you will be sorry! If you get off an elevator you have no clue where your room is! Coffee machine was broken !,7/31/23
903980977_82982,"nightmare experience - avoid Recently in town for a medical procedure...stayed in room 663.  Hotel is old and run down.  Our room made both myself and my mother ill.  Thermostat did not work, room darkening curtain too short, damp and musty room smell, bath tub did not drain, was brought a moldy box fan to help cool the room.   Woke up coughing and with itchy eyes.  Asked to check out a day early for above reasons and was approved and charged an early cancellation fee of $50 US.  Wasted 2 hours going back and forth between Expedia and hotel getting runaround and finally approval.  Found and paid for another hotel.  Got home to find out Expedia had not refunded me saying hotel had denied it, despite telling me i could check out and charging me an early cancellation fee!!! Another 2 hours of bureaucracy required to get the last day  refunded (again, but for real this time).  Avoid this hotel and Expedia.  No customer deserves to be treated this poorly after such an unacceptable experience.",7/18/23
924675708_1214602,"Way too pricey for what you get. After seeing the room I was ready to ask for a refund. The first room had the entrance on the outside. It was dirty, and without working amenities. I ended up changing rooms, but even the new room still was not nearly worth the rate charged.",11/5/23
924675708_1214602,"Way too pricey for what you get. After seeing the room I was ready to ask for a refund. The first room had the entrance on the outside. It was dirty, and without working amenities. I ended up changing rooms, but even the new room still was not nearly worth the rate charged.",11/5/23
919749042_90859,"Great pet-friendly stopover with amazing breakfast and warm hospitality We are a (newly) retired couple traveling cross country with our elderly dog while our RV is in the shop unexpectedly for two months.  I was a little hesitant to stay here since there are conflicting Yelp reviews.  The Trip Advisor reviews about Chrissy’s hospitality drew me in and I’m so glad they did.  I approached the desk and said, are you the infamous Chrissy??  Chrissy lit up with a smile and said yes I am and she proceeded to provide me with excellent service.  We had dinner at the adjoining restaurant, Old Chicago.  It was good good, nothing remarkable, but the staff were top notch.  We enjoyed conversation with a local at the bar.  As others mention, superb free breakfast at the hotel. Also, great dog park and outdoor facilities, fire pits, grills, etc. The reason for my 4 vs. 5 stars is the room amenities were lacking:  coffee maker underwhelming and no condiments, lighting not great.",10/4/23
909576849_12913174,"10/10 Great hotel with great amenities. Alvaro and Patricio were very helpful and very attentive! As soon as we arrived Alvaro was there to great us,  the following day Patricio served us for breakfast and was amazing and attentive! Would highly recommend staying here!",8/11/23
926020084_96633,"Outdated and dumpy This hotel was outdated 10 years ago. I travel 40 weeks a year and haven't stayed at a Double Tree this bad. I am surprised given many positive experiences at this brand. I would not stay at this location again. 

The carpet is frayed, walls are patched, lamp shade is torn, etc.",11/15/23
884442130_1390172,"Brilliant Location & Value for Money! Only a stones throw away from Times Square & a majority of the attractions, this hotel was perfect for our sightseeing trip! The 40th street subway is also at the end of the block & allows you to catch a majority of the different lines directly! This was a massive help and took a lot of stress out of getting the subway!

Staff were very friendly, especially the maintenance man who came up to fix our window after it wouldn’t close - couldn’t do enough to make it right for us! Room was surprisingly quiet despite the constant traffic & very dark thanks to the blackout curtains. Main issue with noise came when our upstairs neighbours decided to have a shower as it sounded like the roof was caving in! Definitely recommend ear plugs for light sleepers. That being said, water pressure was superb and very hot!",4/1/23
